eval,iteration,voter,votee,sub_num,obj_num,tru_num,rating_features,rating_types,rating_limits,voter_pseudonym_recent_perf,votee_pseudonym_recent_perf,verification_pseudonym_recent_perf,voter_reputation_request_perf,votee_reputation_request_perf,HE_votee.keyGen()_request_perf,HE_votee.relinKeyGen()_perf,HE_votee.rotateKeyGen()_perf,VoteeRep,VoterRep,padded_rating_perf,enc_rating_perf,enc_count_perf,size_votee_s_context,size_votee_s_public_key,size_votee_s_secret_key,size_votee_s_relin_key,size_votee_s_rotate_key,size_s_enc_rating,size_s_enc_count,verification_request_perf,rating_request_perf,sk_send_perf
eval1,35,2001,2002,3,3,2,"['sub1', 'sub2', 'sub3', 'goodsreceipt', 'schwingung', 'vortrieb', 'trustedgoodsreceipt', 'trustedtemperatursaegeblatt']","['diff', [0.08, 0.14], [-37.5, 150], 'diff', [21.01, 23.87]]","[10, 10, 10, 10, 10]",0.01,0.02,0.01,0.03,6.05,0.0,0.0,0.01,0.09,0.0,0.0,0.0,35,0,0.0,0.01,0.01,156,366717,182060,1475768,35481932,524434,524434,3.71,8.63
eval1,36,2001,2002,2,0,4,"['sub2', 'sub3', 'trustedgoodsreceipt', 'trustedtemperatursaegeblatt', 'trustedschwingung', 'trustedvortrieb']","['diff', [21.01, 23.87], [0.08, 0.14], [-37.5, 150]]","[10, 10, 10, 10]",0.01,0.02,0.01,0.09,6.06,0.0,0.0,0.01,0.08,0.0,0.0,0.0,36,0,0.0,0.01,0.01,156,366717,182060,1475768,35481932,524434,524434,3.47,7.2
eval1,37,2001,2002,3,0,3,"['sub1', 'sub2', 'sub3', 'trustedgoodsreceipt', 'trustedschwingung', 'trustedvortrieb']","['diff', [0.08, 0.14], [-37.5, 150]]","[10, 10, 10]",0.02,0.02,0.02,0.04,5.99,0.0,0.0,0.01,0.09,0.0,0.0,0.0,37,0,0.0,0.01,0.01,156,366717,182060,1475768,35481932,524434,524434,3.48,7.08
eval1,38,2001,2002,2,1,3,"['sub1', 'sub2', 'goodsreceipt', 'trustedgoodsreceipt', 'trustedtemperatursaegeblatt', 'trustedschwingung']","['diff', 'diff', [21.01, 23.87], [0.08, 0.14]]","[10, 10, 10, 10]",0.01,0.02,0.02,0.04,5.94,0.0,0.0,0.01,0.07,0.0,0.0,0.0,38,0,0.0,0.01,0.01,156,366717,182060,1475768,35481932,524434,524434,3.54,7.03
eval1,39,2001,2002,2,1,2,"['sub1', 'sub3', 'goodsreceipt', 'trustedtemperatursaegeblatt', 'trustedschwingung']","['diff', [21.01, 23.87], [0.08, 0.14]]","[10, 10, 10]",0.01,0.02,0.03,0.03,5.84,0.0,0.0,0.01,0.07,0.0,0.0,0.0,39,0,0.0,0.01,0.01,156,366717,182060,1475768,35481932,524434,524434,3.57,7.83
eval1,40,2001,2002,3,1,3,"['sub1', 'sub2', 'sub3', 'schwingung', 'trustedgoodsreceipt', 'trustedtemperatursaegeblatt', 'trustedvortrieb']","[[0.08, 0.14], 'diff', [21.01, 23.87], [-37.5, 150]]","[10, 10, 10, 10]",0.02,0.02,0.02,0.03,6.01,0.0,0.0,0.01,0.07,0.0,0.0,0.0,40,0,0.0,0.01,0.01,156,366717,182060,1475768,35481932,524434,524434,3.51,7.8
eval1,41,2001,2002,1,3,4,"['sub2', 'goodsreceipt', 'temperatursaegeblatt', 'vortrieb', 'trustedgoodsreceipt', 'trustedtemperatursaegeblatt', 'trustedschwingung', 'trustedvortrieb']","['diff', [21.01, 23.87], [-37.5, 150], 'diff', [21.01, 23.87], [0.08, 0.14], [-37.5, 150]]","[10, 10, 10, 10, 10, 10, 10]",0.02,0.02,0.01,0.04,5.98,0.0,0.0,0.01,0.07,0.0,0.0,0.0,41,0,0.0,0.01,0.01,156,366717,182060,1475768,35481932,524434,524434,3.56,7.3
eval1,42,2001,2002,2,0,2,"['sub1', 'sub2', 'trustedtemperatursaegeblatt', 'trustedvortrieb']","[[21.01, 23.87], [-37.5, 150]]","[10, 10]",0.01,0.02,0.02,0.02,5.91,0.0,0.0,0.01,0.08,0.0,0.0,0.0,42,0,0.0,0.01,0.01,156,366717,182060,1475768,35481932,524434,524434,3.51,8.17
eval1,43,2001,2002,2,3,0,"['sub2', 'sub3', 'goodsreceipt', 'temperatursaegeblatt', 'schwingung']","['diff', [21.01, 23.87], [0.08, 0.14]]","[10, 10, 10]",0.01,0.02,0.01,0.03,5.98,0.0,0.0,0.01,0.07,0.0,0.0,0.0,43,0,0.0,0.01,0.01,156,366717,182060,1475768,35481932,524434,524434,3.48,7.72
eval1,44,2001,2002,3,3,3,"['sub1', 'sub2', 'sub3', 'temperatursaegeblatt', 'schwingung', 'vortrieb', 'trustedtemperatursaegeblatt', 'trustedschwingung', 'trustedvortrieb']","[[21.01, 23.87], [0.08, 0.14], [-37.5, 150], [21.01, 23.87], [0.08, 0.14], [-37.5, 150]]","[10, 10, 10, 10, 10, 10]",0.01,0.02,0.01,0.04,5.96,0.0,0.0,0.01,0.09,0.0,0.0,0.0,44,0,0.0,0.01,0.01,156,366717,182060,1475768,35481932,524434,524434,3.54,7.3
